ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS,Patient Count,Encounter Count,Interaction Count,Enrollment Count,Call Attempts Count,Archived Call Attempts Count,Patient Issues,Patient Events,Unit Visits
51ae764dacc0dbd4a700000d,SCL - Lutheran Medical Center,Tue Jun 04 2013 19:20:45 GMT-0400 (Eastern Daylight Time),1370390000000,Tue Jan 26 2021 22:00:59 GMT-0500 (Eastern Standard Time),1611720000000,"echo,hl7,orchid,voice",221063,635287,386652,2,7,854061,26654,0,976962
52fe61815241497341ee0000,Decatur Morgan Hospital,Fri Feb 14 2014 13:33:37 GMT-0500 (Eastern Standard Time),1392400000000,Tue Jan 26 2021 22:00:59 GMT-0500 (Eastern Standard Time),1611720000000,"sftp,voice",150743,872306,187500,0,55,569092,17842,8,898288
559d65e55241490d74ca0100,Mercy Health,Wed Jul 08 2015 14:03:17 GMT-0400 (Eastern Daylight Time),1436380000000,Tue Jan 26 2021 22:01:14 GMT-0500 (Eastern Standard Time),1611720000000,"implementation,sftp,voice",155712,431199,373435,0,651,1100513,33633,789,444265
5aa81efd74410fa8504e9aea,Geisinger Health System,Tue Mar 13 2018 14:57:01 GMT-0400 (Eastern Daylight Time),1520970000000,Sun May 02 2021 10:31:54 GMT-0400 (Eastern Daylight Time),1619970000000,"hl7,implementation,orchid,sftp,sso",348432,12084822,396911,0,0,0,5658,55,12551077
5b71f329ff16722f5cb4edb2,Sutter Independent Physicians,Mon Aug 13 2018 17:07:53 GMT-0400 (Eastern Daylight Time),1534190000000,Fri Mar 05 2021 11:06:50 GMT-0500 (Eastern Standard Time),1614960000000,"ambulatory,kiosk",5,5,0,0,0,0,0,0,4
58bec27a9c055208405da427,Inova Health System,Tue Mar 07 2017 09:23:54 GMT-0500 (Eastern Standard Time),1488900000000,Mon Apr 19 2021 14:31:41 GMT-0400 (Eastern Daylight Time),1618860000000,"hl7,orchid,voice",408239,1779216,788243,0,341,229586,15139,283,2623196
591b3c8dd27cbe3b8712b576,Peninsula Regional Medical Center,Tue May 16 2017 13:53:17 GMT-0400 (Eastern Daylight Time),1494960000000,Tue Jan 26 2021 22:01:19 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid",87548,1408412,73270,47,0,0,169,7,1633437
59555bcdd27cbeae95530829,Johns Hopkins Health System,Thu Jun 29 2017 15:58:05 GMT-0400 (Eastern Daylight Time),1498770000000,Wed Apr 28 2021 09:22:38 GMT-0400 (Eastern Daylight Time),1619620000000,"hl7,orchid,sso",211598,1302283,105520,0,0,0,1030,15,1518902
59bc2849ff167259af2f1c8c,Staten Island PPS,Fri Sep 15 2017 15:21:46 GMT-0400 (Eastern Daylight Time),1505500000000,Tue Jan 26 2021 22:00:59 GMT-0500 (Eastern Standard Time),1611720000000,"dsrip,pam,voice",87284,145538,85109,0,7798,1559620,2437,0,145754
5adfa033ff167296f95e72e7,Medical West,Tue Apr 24 2018 17:22:59 GMT-0400 (Eastern Daylight Time),1524600000000,Tue Jan 26 2021 22:02:06 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid",57393,344666,25910,0,0,0,6360,3,432356
5b4f50dcff16722008feef6e,Westchester Medical Center,Wed Jul 18 2018 10:38:20 GMT-0400 (Eastern Daylight Time),1531920000000,Thu Dec 17 2020 20:19:25 GMT-0500 (Eastern Standard Time),1608250000000,"implementation,sftp,voice",53726,59950,60749,0,145,188646,0,119,74824
52f023595241494e0a6c0000,Beaumont Health System,Mon Feb 03 2014 18:16:41 GMT-0500 (Eastern Standard Time),1391470000000,Fri Feb 19 2021 11:36:07 GMT-0500 (Eastern Standard Time),1613750000000,"sftp,voice",224180,416123,58480,0,13,182076,11957,47,456548
527191f2677affa59a00000b,Bethesda Health,Wed Oct 30 2013 19:10:42 GMT-0400 (Eastern Daylight Time),1383170000000,Tue Dec 15 2020 09:52:37 GMT-0500 (Eastern Standard Time),1608040000000,"sftp,voice",55643,78755,62154,0,43,185111,9686,28,78805
51acb77a677affadae000115,SCL - St. James Healthcare,Mon Jun 03 2013 11:34:18 GMT-0400 (Eastern Daylight Time),1370270000000,Tue Dec 15 2020 09:57:56 GMT-0500 (Eastern Standard Time),1608040000000,voice,10355,16519,14815,0,2,47026,2056,0,16519
5522cb8d5241496bfe2e0400,Kingsbrook Jewish Medical Center,Mon Apr 06 2015 14:08:13 GMT-0400 (Eastern Daylight Time),1428340000000,Mon Mar 08 2021 15:26:03 GMT-0500 (Eastern Standard Time),1615240000000,echo,75869,223312,1333,0,2,3976,4,0,247203
574f072dacc0db06c8000046,Providigm,Wed Jun 01 2016 12:02:53 GMT-0400 (Eastern Daylight Time),1464800000000,Tue Dec 15 2020 09:59:00 GMT-0500 (Eastern Standard Time),1608040000000,implementation,0,0,0,0,0,0,0,0,0
57ebef63acc0db66042c1d82,Manatee Memorial Hospital,Wed Sep 28 2016 12:27:15 GMT-0400 (Eastern Daylight Time),1475080000000,Tue Dec 15 2020 09:59:41 GMT-0500 (Eastern Standard Time),1608040000000,"hl7,implementation,orchid",10,10,11,0,0,0,15,0,16
585189588e82a84f693d4c24,ASCENT,Wed Dec 14 2016 13:03:04 GMT-0500 (Eastern Standard Time),1481740000000,Tue Apr 27 2021 11:53:12 GMT-0400 (Eastern Daylight Time),1619540000000,"hl7,view",324260,2354837,15267,3,2130,36608,9677,0,3895877
591db38dd27cbe8dc3f577b5,Saint Francis Hospital and Medical Center,Thu May 18 2017 10:45:33 GMT-0400 (Eastern Daylight Time),1495120000000,Tue Apr 06 2021 15:19:17 GMT-0400 (Eastern Daylight Time),1617740000000,"sftp,voice",71661,184769,254221,0,303,1216295,24980,131,185077
59516787d27cbede1924d757,Community Health Network,Mon Jun 26 2017 15:59:03 GMT-0400 (Eastern Daylight Time),1498510000000,Fri Apr 30 2021 16:25:20 GMT-0400 (Eastern Daylight Time),1619810000000,"hl7,orchid",304890,4047290,453683,0,0,0,10679,14,4366178
59dcd0bcff167278f2dea538,Nascentia Health,Tue Oct 10 2017 09:53:00 GMT-0400 (Eastern Daylight Time),1507640000000,Tue Jan 26 2021 22:01:02 GMT-0500 (Eastern Standard Time),1611720000000,"hha,sftp,voice",8652,12716,27450,2860,1082,58937,11489,0,21262
5b182aacd27cbe7487a74365,Marshall Health,Wed Jun 06 2018 14:40:44 GMT-0400 (Eastern Daylight Time),1528310000000,Thu Apr 22 2021 13:28:39 GMT-0400 (Eastern Daylight Time),1619110000000,"appointment reminders,sftp,voice",94134,1030956,877417,0,17614,1384046,641726,0,313853
5b4ca0c7ff16723d0f9a617b,Beebe Healthcare,Mon Jul 16 2018 09:42:31 GMT-0400 (Eastern Daylight Time),1531750000000,Thu Apr 22 2021 13:38:20 GMT-0400 (Eastern Daylight Time),1619110000000,"sftp,voice",31772,57478,50966,74677,246,132537,4659,240,69085
546e65f952414901d8b20200,UnityPoint Health,Thu Nov 20 2014 17:06:48 GMT-0500 (Eastern Standard Time),1416520000000,Wed Dec 16 2020 22:10:43 GMT-0500 (Eastern Standard Time),1608170000000,orchid,12032,31815,2857,80679,0,0,70,0,39495
51ae3d85acc0db2995000002,SCL - Saint Joseph Hospital,Tue Jun 04 2013 15:18:29 GMT-0400 (Eastern Daylight Time),1370370000000,Tue Dec 15 2020 09:53:33 GMT-0500 (Eastern Standard Time),1608040000000,"orchid,voice",230967,856433,244624,5,6,382075,94178,0,1363003
557f57815241496e57820200,Rush University Medical Center,Mon Jun 15 2015 18:53:53 GMT-0400 (Eastern Daylight Time),1434410000000,Thu Apr 15 2021 11:02:59 GMT-0400 (Eastern Daylight Time),1618500000000,"hl7,orchid",242681,401377,241941,0,310,394348,13166,174,681180
516e91ab26a97a325d000001,Bronx Lebanon Hospital Center,Wed Apr 17 2013 08:12:27 GMT-0400 (Eastern Daylight Time),1366200000000,Tue Jan 26 2021 22:02:40 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid,voice",338186,4020934,1023728,0,518,4138028,65002,0,4418060
57a48b46677aff47c8c8c34e,Cedar Community,Fri Aug 05 2016 08:49:10 GMT-0400 (Eastern Daylight Time),1470400000000,Fri Dec 18 2020 09:58:24 GMT-0500 (Eastern Standard Time),1608300000000,"snf,voice",1514,2281,9046,0,42,22569,1181,0,2313
583f7a62da771056d68c122a,Well Care Home Health,Wed Nov 30 2016 20:18:26 GMT-0500 (Eastern Standard Time),1480560000000,Fri Apr 02 2021 15:28:51 GMT-0400 (Eastern Daylight Time),1617390000000,"hha,orchid,sftp,voice",44237,58029,188023,0,198,318964,22759,0,61280
58f5155874410f7afcd151ea,Selin CP Name,Mon Apr 17 2017 15:19:52 GMT-0400 (Eastern Daylight Time),1492460000000,Tue Apr 27 2021 16:17:46 GMT-0400 (Eastern Daylight Time),1619550000000,,18,20,17,3,1,50,10,0,22
59c091e3d27cbe326af69d68,CHI Health,Mon Sep 18 2017 23:41:23 GMT-0400 (Eastern Daylight Time),1505790000000,Thu Apr 15 2021 10:29:26 GMT-0400 (Eastern Daylight Time),1618500000000,"hl7,orchid,sso,voice",401409,5726047,601329,0,77,129849,14321,0,6218343
5a944e9fd27cbe7a4c7adc33,Schneck Medical Center,Mon Feb 26 2018 13:14:55 GMT-0500 (Eastern Standard Time),1519670000000,Tue Jan 26 2021 22:01:24 GMT-0500 (Eastern Standard Time),1611720000000,"appointment reminders,hl7,voice",29881,399408,226459,0,7458,327082,79630,0,103517
551424215241491cd50b0000,Baptist Health,Thu Mar 26 2015 11:22:09 GMT-0400 (Eastern Daylight Time),1427380000000,Thu Dec 17 2020 09:31:43 GMT-0500 (Eastern Standard Time),1608220000000,voice,102845,174753,62817,0,74,200149,8783,0,175085
55aef3d15241493cb2d40100,Wichita Falls GI Associates,Tue Jul 21 2015 21:37:21 GMT-0400 (Eastern Daylight Time),1437530000000,Wed Mar 17 2021 15:18:44 GMT-0400 (Eastern Daylight Time),1616010000000,"appointment reminders,kiosk,orchid,voice",28999,159372,142443,0,937,363852,69972,0,208174
559d9b1452414928ff9d0000,University of Pennsylvania Health System,Wed Jul 08 2015 17:50:12 GMT-0400 (Eastern Daylight Time),1436390000000,Fri Apr 30 2021 17:00:29 GMT-0400 (Eastern Daylight Time),1619820000000,voice,55050,434241,378700,0,16703,867273,23856,0,609398
562529d15241495c5e530000,Flagler Hospital,Mon Oct 19 2015 13:35:13 GMT-0400 (Eastern Daylight Time),1445280000000,Thu Feb 11 2021 12:12:22 GMT-0500 (Eastern Standard Time),1613060000000,"orchid,voice",43280,81331,85342,0,12,47501,9063,0,184431
57882c6b4004122fb14f4094,Sturdy Memorial Hospital,Thu Jul 14 2016 20:20:59 GMT-0400 (Eastern Daylight Time),1468540000000,Thu Dec 17 2020 06:02:19 GMT-0500 (Eastern Standard Time),1608200000000,voice,54626,121689,112650,0,1045,334534,4994,0,121693
59ee651bd27cbe65baa14a23,Our Lady of the Lake Regional Medical Center,Mon Oct 23 2017 17:54:35 GMT-0400 (Eastern Daylight Time),1508800000000,Fri Mar 19 2021 13:15:25 GMT-0400 (Eastern Daylight Time),1616170000000,"hl7,orchid,sso",98798,1099051,155872,0,0,0,5062,0,1468035
5acfa72aff16722d8f9117b0,Cedars-Sinai Medical Center,Thu Apr 12 2018 14:36:26 GMT-0400 (Eastern Daylight Time),1523560000000,Sat Apr 24 2021 14:17:28 GMT-0400 (Eastern Daylight Time),1619290000000,"implementation,pilot,sftp,voice",46719,80193,54605,0,85,141151,7026,0,80195
5b06f54eff1672b95687c44b,Revival Home Health,Thu May 24 2018 13:24:30 GMT-0400 (Eastern Daylight Time),1527180000000,Mon Feb 01 2021 21:30:47 GMT-0500 (Eastern Standard Time),1612230000000,"hha,implementation",1667,1989,50,0,3,113,3,0,3017
5b2286ddff1672e6cf391489,Christiana Care Health System,Thu Jun 14 2018 11:16:45 GMT-0400 (Eastern Daylight Time),1528990000000,Fri Apr 16 2021 01:02:41 GMT-0400 (Eastern Daylight Time),1618550000000,"hl7,implementation,orchid,sso",150801,414248,12861,0,0,35,1577,0,611101
5b6dac0e74410f377770e4df,Hill Physicians Medical Group,Fri Aug 10 2018 11:15:26 GMT-0400 (Eastern Daylight Time),1533910000000,Tue Apr 27 2021 16:30:40 GMT-0400 (Eastern Daylight Time),1619560000000,"sftp,voice",31586,147453,118672,0,413,301228,7794,0,127103
51af69c4acc0db6d5e000189,SCL - Good Samaritan Medical Center,Wed Jun 05 2013 12:39:32 GMT-0400 (Eastern Daylight Time),1370450000000,Tue Dec 15 2020 09:58:02 GMT-0500 (Eastern Standard Time),1608040000000,"orchid,voice",124172,263731,83448,0,0,5687,31997,0,330497
5175aa7e1b85b034fb00007a,Saint Francis Hospital,Mon Apr 22 2013 17:24:14 GMT-0400 (Eastern Daylight Time),1366670000000,Fri Apr 30 2021 14:23:04 GMT-0400 (Eastern Daylight Time),1619810000000,voice,448068,1262991,232924,0,584,610259,45675,0,1263141
5785446a677aff398bd74cf6,University of Alabama Birmingham,Tue Jul 12 2016 15:26:34 GMT-0400 (Eastern Daylight Time),1468350000000,Fri Apr 02 2021 14:45:38 GMT-0400 (Eastern Daylight Time),1617390000000,"echo,hl7,orchid,sso",399729,8076521,309827,7,2,12974,3049,0,9122457
58cfe3a074410f2d1ecca7a9,University of Virginia Health,Mon Mar 20 2017 10:13:52 GMT-0400 (Eastern Daylight Time),1490020000000,Thu Apr 22 2021 11:07:53 GMT-0400 (Eastern Daylight Time),1619100000000,"hl7,kiosk,orchid,sso",236449,4550009,356633,1,0,0,2257,0,4748739
58dc22189c05524a52b01691,Carson Tahoe,Wed Mar 29 2017 17:07:36 GMT-0400 (Eastern Daylight Time),1490820000000,Thu Apr 01 2021 14:53:30 GMT-0400 (Eastern Daylight Time),1617300000000,"hl7,kiosk,orchid,sftp,voice",77774,401056,103437,0,78,166928,10662,0,1125174
5978d9d4d27cbea259272282,Seattle Childrens Hospital,Wed Jul 26 2017 14:05:08 GMT-0400 (Eastern Daylight Time),1501090000000,Fri Mar 19 2021 17:50:57 GMT-0400 (Eastern Daylight Time),1616190000000,"implementation,sftp,voice",18573,29711,28010,0,433,67588,3588,0,29711
5a0f22d4ff16725c1630d97c,Priority Partners,Fri Nov 17 2017 12:56:36 GMT-0500 (Eastern Standard Time),1510940000000,Tue Apr 27 2021 13:46:09 GMT-0400 (Eastern Daylight Time),1619550000000,"mco,payor,preventive,voice",50219,407072,265485,5135,4194,1162601,166462,0,409315
5628fda05241492dafde0600,Maryland Community Health System,Thu Oct 22 2015 11:15:44 GMT-0400 (Eastern Daylight Time),1445530000000,Mon Dec 21 2020 15:22:20 GMT-0500 (Eastern Standard Time),1608580000000,"fqhc,sftp,voice",113633,443473,123010,77267,126,529270,62979,0,460754
53d915aa61706f4842020000,United Regional Hospital,Wed Jul 30 2014 11:56:26 GMT-0400 (Eastern Daylight Time),1406740000000,Fri Apr 30 2021 20:24:19 GMT-0400 (Eastern Daylight Time),1619830000000,"orchid,voice",117559,551596,360573,0,701,1162692,32042,0,1155039
520b9fed677aff2618000073,UCSF Medical Center,Wed Aug 14 2013 11:19:09 GMT-0400 (Eastern Daylight Time),1376490000000,Thu Apr 29 2021 18:04:21 GMT-0400 (Eastern Daylight Time),1619730000000,"kiosk,orchid,preventive,sso,view,voice",381582,2516386,754593,22,4554,2411057,157071,0,3472940
55940e9c5241495e497c0100,Oneida Health Care,Wed Jul 01 2015 12:00:28 GMT-0400 (Eastern Daylight Time),1435770000000,Fri Mar 12 2021 11:07:53 GMT-0500 (Eastern Standard Time),1615570000000,"justin!,orchid,voice",59297,323672,76318,8,92,229100,5344,0,325582
572711b64004120d850001bc,NYC Health and Hospitals Corporation,Mon May 02 2016 04:37:10 GMT-0400 (Eastern Daylight Time),1462180000000,Fri Apr 30 2021 14:35:03 GMT-0400 (Eastern Daylight Time),1619810000000,"dsrip,pam,voice",658696,1355294,1070574,32070,2110,9274827,15731,0,1373407
5730ee00acc0db0fee00012f,Northwell Health,Mon May 09 2016 16:07:28 GMT-0400 (Eastern Daylight Time),1462820000000,Fri Apr 30 2021 09:56:56 GMT-0400 (Eastern Daylight Time),1619790000000,"hl7,orchid,sso",599015,1996859,658814,0,0,0,6848,0,3040527
58f6cd49d27cbe42a2fed86f,University of Cincinnati Medical Center,Tue Apr 18 2017 22:36:57 GMT-0400 (Eastern Daylight Time),1492570000000,Wed Apr 21 2021 14:13:47 GMT-0400 (Eastern Daylight Time),1619030000000,"hl7,orchid,sso",201336,2711533,109760,3,0,0,1726,0,2987819
5af48014ff167217fbe09c60,Reid Health,Thu May 10 2018 13:23:32 GMT-0400 (Eastern Daylight Time),1525970000000,Wed Mar 17 2021 15:19:57 GMT-0400 (Eastern Daylight Time),1616010000000,"hl7,orchid",36232,137747,88080,0,0,0,0,0,180495
54614dcd5241497e8e370000,HAHV,Mon Nov 10 2014 18:44:13 GMT-0500 (Eastern Standard Time),1415660000000,Mon Mar 15 2021 11:18:09 GMT-0400 (Eastern Daylight Time),1615820000000,"orchid,voice",60749,157244,398906,3,193,317269,13492,0,265733
51c7d099677affcc74000712,SCL - St. Mary's Medical Center,Mon Jun 24 2013 00:52:41 GMT-0400 (Eastern Daylight Time),1372050000000,Tue Dec 15 2020 09:57:56 GMT-0500 (Eastern Standard Time),1608040000000,voice,97616,233975,133169,0,4,358920,11622,0,233976
58c84e1074410f666aef1f74,Eyra Care Provider,Tue Mar 14 2017 16:09:52 GMT-0400 (Eastern Daylight Time),1489520000000,Tue Dec 15 2020 10:00:46 GMT-0500 (Eastern Standard Time),1608040000000,,1,1,0,0,0,0,0,0,1
5ae74f5fd27cbe53d0832236,Cambridge Health Alliance,Mon Apr 30 2018 13:16:15 GMT-0400 (Eastern Daylight Time),1525110000000,Tue Jan 26 2021 22:01:01 GMT-0500 (Eastern Standard Time),1611720000000,"appointment reminders,implementation,preventive,sftp,voice",48901,938013,1074584,20292,18027,1763674,4643,0,41554
5b61c887ff16723570077169,Texas Children's Hospital,Wed Aug 01 2018 10:49:43 GMT-0400 (Eastern Daylight Time),1533130000000,Wed Apr 14 2021 12:04:36 GMT-0400 (Eastern Daylight Time),1618420000000,"hl7,implementation,orchid",62477,756508,4535,0,0,0,102,0,830797
556f4e7f52414947ffb50000,Alecto Healthcare,Wed Jun 03 2015 14:59:11 GMT-0400 (Eastern Daylight Time),1433360000000,Tue Jan 26 2021 22:01:20 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid,sftp,voice",77530,159468,30474,0,159,75757,4723,0,205488
5175aa971b85b034fb00007c,St. Joseph's Hospital and Health Center,Mon Apr 22 2013 17:24:39 GMT-0400 (Eastern Daylight Time),1366670000000,Thu Dec 17 2020 08:01:22 GMT-0500 (Eastern Standard Time),1608210000000,voice,81721,150915,136155,0,63,311894,16297,0,150918
53dfa9af5241492480080000,UCSD Medical Center,Mon Aug 04 2014 11:41:35 GMT-0400 (Eastern Daylight Time),1407170000000,Tue Apr 20 2021 13:02:41 GMT-0400 (Eastern Daylight Time),1618940000000,"preventive,voice",91377,221400,112390,16967,417,312211,80326,0,221402
517801601b85b02a1e000003,Charleston Area Medical Center,Wed Apr 24 2013 11:59:28 GMT-0400 (Eastern Daylight Time),1366820000000,Wed Jan 27 2021 12:24:39 GMT-0500 (Eastern Standard Time),1611770000000,voice,91937,183700,217290,0,500,725876,60040,0,185968
5519b9135241491e373c0200,Shannon Medical Center,Mon Mar 30 2015 16:58:59 GMT-0400 (Eastern Daylight Time),1427750000000,Wed Mar 31 2021 14:15:50 GMT-0400 (Eastern Daylight Time),1617210000000,"hl7,orchid,voice",57159,2747150,141301,0,121,226597,15573,0,2862107
57b3270c677aff0b90d10dab,Rome Memorial Hospital,Tue Aug 16 2016 10:45:32 GMT-0400 (Eastern Daylight Time),1471360000000,Tue Apr 06 2021 15:19:38 GMT-0400 (Eastern Daylight Time),1617740000000,voice,13081,22363,10066,0,9,24880,1428,0,22364
59893d6974410f2220d54d06,Eskenazi Health,Tue Aug 08 2017 00:26:17 GMT-0400 (Eastern Daylight Time),1502170000000,Mon Feb 08 2021 17:32:08 GMT-0500 (Eastern Standard Time),1612820000000,"appointment reminders,hl7,siu,voice",165739,5086936,1328658,0,20472,2421748,1056,0,5413919
5b3e1f27ff1672feb3fb80df,RCCH HealthCare Partners,Thu Jul 05 2018 09:37:43 GMT-0400 (Eastern Daylight Time),1530800000000,Thu Apr 15 2021 13:54:24 GMT-0400 (Eastern Daylight Time),1618510000000,"hl7,implementation,orchid,voice",513379,1930492,321300,0,698,692699,38855,0,2462624
5b60819ad27cbe9e835cc139,Southcoast Health,Tue Jul 31 2018 11:34:50 GMT-0400 (Eastern Daylight Time),1533050000000,Wed Apr 21 2021 09:55:50 GMT-0400 (Eastern Daylight Time),1619010000000,"hl7,implementation,orchid,sso",123968,708292,24784,0,0,0,477,0,811614
51c9ccbb677aff4218000528,Sentara Healthcare,Tue Jun 25 2013 13:00:43 GMT-0400 (Eastern Daylight Time),1372180000000,Fri Apr 23 2021 12:32:00 GMT-0400 (Eastern Daylight Time),1619200000000,"orchid,sftp,voice",1239215,3246521,1006143,1,672,1558961,192893,0,8840683
51c0c559677affbffc001ed2,Providence Health & Services,Tue Jun 18 2013 16:38:49 GMT-0400 (Eastern Daylight Time),1371590000000,Fri Apr 30 2021 09:06:55 GMT-0400 (Eastern Daylight Time),1619790000000,"hl7,orchid,sso,voice",3151709,12756250,2170976,1,140,291832,70408,0,16124124
5175a60b1b85b061b3000089,Camden Clark Medical Center,Mon Apr 22 2013 17:05:15 GMT-0400 (Eastern Daylight Time),1366660000000,Thu Dec 17 2020 06:51:05 GMT-0500 (Eastern Standard Time),1608210000000,voice,43630,70533,46177,0,0,101346,6347,0,71438
55faceb85241492088930800,Norton Healthcare,Thu Sep 17 2015 10:31:20 GMT-0400 (Eastern Daylight Time),1442500000000,Tue Apr 20 2021 15:43:37 GMT-0400 (Eastern Daylight Time),1618950000000,"hl7,orchid,voice",457937,3478814,756778,1,90,111542,18768,0,4031736
57e198204004123a2d758980,Mon General Hospital ,Tue Sep 20 2016 16:12:16 GMT-0400 (Eastern Daylight Time),1474400000000,Tue Dec 15 2020 09:59:37 GMT-0500 (Eastern Standard Time),1608040000000,orchid,435,90,75,0,0,0,7,0,90
57e2b9f7677aff4c4bdec324,King Faisal Specialist Hospital and Research Centre,Wed Sep 21 2016 12:48:55 GMT-0400 (Eastern Daylight Time),1474480000000,Tue Dec 15 2020 09:59:37 GMT-0500 (Eastern Standard Time),1608040000000,"international,pilot",4,3,13,0,0,0,12,0,3
583ec08a8e82a8782c2f0fd2,Northwest Michigan Surgery Center,Wed Nov 30 2016 07:05:30 GMT-0500 (Eastern Standard Time),1480510000000,Tue Mar 02 2021 12:16:27 GMT-0500 (Eastern Standard Time),1614710000000,"asc,sftp,voice",45471,66587,57950,0,33,105658,3179,0,66506
58dd445b9c055263862ee74b,University of Illinois,Thu Mar 30 2017 13:46:03 GMT-0400 (Eastern Daylight Time),1490900000000,Thu Apr 29 2021 15:44:15 GMT-0400 (Eastern Daylight Time),1619730000000,"hl7,orchid,voice",195012,3511098,149740,0,171,142140,8801,0,3810159
596f34d4d27cbe6ac13c93e2,Covenant Health,Wed Jul 19 2017 06:30:44 GMT-0400 (Eastern Daylight Time),1500460000000,Wed Apr 28 2021 11:13:41 GMT-0400 (Eastern Daylight Time),1619620000000,"view,voice",146646,825013,22382,85860,88,31859,44176,0,1080420
59d82188d27cbe7678087bbe,Tri-City Medical Center,Fri Oct 06 2017 20:36:24 GMT-0400 (Eastern Daylight Time),1507340000000,Tue Jan 26 2021 22:01:47 GMT-0500 (Eastern Standard Time),1611720000000,"hl7,orchid",113796,389874,13378,0,0,0,65,0,457850
