ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS,Patient Count,Encounter Count,Interaction Count,Enrollment Count,Call Attempts Count,Archived Call Attempts Count,Patient Issues,Patient Events,Unit Visits
57882c6b4004122fb14f4094,Sturdy Memorial Hospital,Thu Jul 14 2016 20:20:59 GMT-0400 (Eastern Daylight Time),1.46854E+12,Thu Dec 17 2020 06:02:19 GMT-0500 (Eastern Standard Time),1.6082E+12,voice,54626,121689,112650,0,1045,334534,4994,0,121693
59ee651bd27cbe65baa14a23,Our Lady of the Lake Regional Medical Center,Mon Oct 23 2017 17:54:35 GMT-0400 (Eastern Daylight Time),1.5088E+12,Fri Mar 19 2021 13:15:25 GMT-0400 (Eastern Daylight Time),1.61617E+12,"hl7,orchid,sso",98798,1099051,155872,0,0,0,5062,0,1468035
5acfa72aff16722d8f9117b0,Cedars-Sinai Medical Center,Thu Apr 12 2018 14:36:26 GMT-0400 (Eastern Daylight Time),1.52356E+12,Sat Apr 24 2021 14:17:28 GMT-0400 (Eastern Daylight Time),1.61929E+12,"implementation,pilot,sftp,voice",46719,80193,54605,0,85,141151,7026,0,80195
5b06f54eff1672b95687c44b,Revival Home Health,Thu May 24 2018 13:24:30 GMT-0400 (Eastern Daylight Time),1.52718E+12,Mon Feb 01 2021 21:30:47 GMT-0500 (Eastern Standard Time),1.61223E+12,"hha,implementation",1667,1989,50,0,3,113,3,0,3017
5b2286ddff1672e6cf391489,Christiana Care Health System,Thu Jun 14 2018 11:16:45 GMT-0400 (Eastern Daylight Time),1.52899E+12,Fri Apr 16 2021 01:02:41 GMT-0400 (Eastern Daylight Time),1.61855E+12,"hl7,implementation,orchid,sso",150801,414248,12861,0,0,35,1577,0,611101
5b6dac0e74410f377770e4df,Hill Physicians Medical Group,Fri Aug 10 2018 11:15:26 GMT-0400 (Eastern Daylight Time),1.53391E+12,Tue Apr 27 2021 16:30:40 GMT-0400 (Eastern Daylight Time),1.61956E+12,"sftp,voice",31586,147453,118672,0,413,301228,7794,0,127103
51af69c4acc0db6d5e000189,SCL - Good Samaritan Medical Center,Wed Jun 05 2013 12:39:32 GMT-0400 (Eastern Daylight Time),1.37045E+12,Tue Dec 15 2020 09:58:02 GMT-0500 (Eastern Standard Time),1.60804E+12,"orchid,voice",124172,263731,83448,0,0,5687,31997,0,330497
5175aa7e1b85b034fb00007a,Saint Francis Hospital,Mon Apr 22 2013 17:24:14 GMT-0400 (Eastern Daylight Time),1.36667E+12,Fri Apr 30 2021 14:23:04 GMT-0400 (Eastern Daylight Time),1.61981E+12,voice,448068,1262991,232924,0,584,610259,45675,0,1263141
5785446a677aff398bd74cf6,University of Alabama Birmingham,Tue Jul 12 2016 15:26:34 GMT-0400 (Eastern Daylight Time),1.46835E+12,Fri Apr 02 2021 14:45:38 GMT-0400 (Eastern Daylight Time),1.61739E+12,"echo,hl7,orchid,sso",399729,8076521,309827,7,2,12974,3049,0,9122457
58cfe3a074410f2d1ecca7a9,University of Virginia Health,Mon Mar 20 2017 10:13:52 GMT-0400 (Eastern Daylight Time),1.49002E+12,Thu Apr 22 2021 11:07:53 GMT-0400 (Eastern Daylight Time),1.6191E+12,"hl7,kiosk,orchid,sso",236449,4550009,356633,1,0,0,2257,0,4748739
