ID,NAME,CREATED,CREATED (MS),UPDATED,UPDATED (MS),TAGS,Patient Count,Encounter Count,Interaction Count,Enrollment Count,Call Attempts Count,Archived Call Attempts Count,Patient Issues,Patient Events,Unit Visits
5ffdbd20ff1672dfd8901854,EvergreenHealth (HL7 Test),Tue Jan 12 2021 10:15:44 GMT-0500 (Eastern Standard Time),1610460000000.0,Mon Aug 09 2021 21:47:55 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,sftp",25776,16209,0,0,0,0,0,0,16692
5ffdbd77ff1672e09c8f2f1b,EvergreenHealth,Tue Jan 12 2021 10:17:11 GMT-0500 (Eastern Standard Time),1610460000000.0,Wed Sep 22 2021 13:50:50 GMT-0400 (Eastern Daylight Time),1632330000000.0,"hl7,sftp",193348,780693,1691,0,0,0,62,0,833009
5ffdbe2bff1672e1808e53f4,Homecare Holdings,Tue Jan 12 2021 10:20:11 GMT-0500 (Eastern Standard Time),1610460000000.0,Mon Aug 16 2021 13:29:37 GMT-0400 (Eastern Daylight Time),1629130000000.0,"hl7,sftp",12282,12789,16942,264407,7081,26700,8682,10,14263
5ffdbe5fff1672df03927684,HL7 Test Care Provider (At Home Healthcare),Tue Jan 12 2021 10:21:03 GMT-0500 (Eastern Standard Time),1610460000000.0,Wed Aug 25 2021 13:44:04 GMT-0400 (Eastern Daylight Time),1629910000000.0,hl7,0,0,0,0,0,0,0,0,0
605c7eefd27cbe72e098319e,Guardian Angels Elim Home Care and Hospice,Thu Mar 25 2021 08:15:43 GMT-0400 (Eastern Daylight Time),1616670000000.0,Mon Aug 09 2021 21:47:55 GMT-0400 (Eastern Daylight Time),1628560000000.0,hl7,9,9,7,0,1,9,5,13,8
607890f974410f33fdfcea7d,El Camino Health,Thu Apr 15 2021 15:16:09 GMT-0400 (Eastern Daylight Time),1618510000000.0,Mon Sep 27 2021 15:06:13 GMT-0400 (Eastern Daylight Time),1632770000000.0,sftp,5411,5847,5552,0,773,13933,846,5576,6011
607efbcdd27cbe246d3c746e,Carpenter Health Network,Tue Apr 20 2021 12:05:33 GMT-0400 (Eastern Daylight Time),1618930000000.0,Tue Sep 28 2021 15:09:17 GMT-0400 (Eastern Daylight Time),1632860000000.0,hl7,44169,65453,51125,0,48528,74172,941,1582,67249
609439acd27cbe0ec4012adc,CareCentrix,Thu May 06 2021 14:47:09 GMT-0400 (Eastern Daylight Time),1620330000000.0,Mon Aug 09 2021 21:47:55 GMT-0400 (Eastern Daylight Time),1628560000000.0,voice,607,664,627,0,0,1644,628,654,662
60a3e1d5ff167201e8360a03,Duke Health,Tue May 18 2021 11:48:37 GMT-0400 (Eastern Daylight Time),1621350000000.0,Mon Aug 16 2021 10:03:59 GMT-0400 (Eastern Daylight Time),1629120000000.0,,51398,60311,88,0,0,0,11,0,164371
60a6a42774410f5af7470ae0,Clark Memorial Health,Thu May 20 2021 14:02:15 GMT-0400 (Eastern Daylight Time),1621530000000.0,Wed Sep 08 2021 10:12:19 GMT-0400 (Eastern Daylight Time),1631110000000.0,,5542,6698,163,0,33,437,41,169,6699
591db38dd27cbe8dc3f577b5,Trinity Health of NE,Thu May 18 2017 10:45:33 GMT-0400 (Eastern Daylight Time),1495120000000.0,Wed Aug 11 2021 17:01:18 GMT-0400 (Eastern Daylight Time),1628720000000.0,"sftp,voice",118421,273211,416952,0,13752,1924642,39912,57550,273578
593dfa20d27cbe7b8f0bf41d,John T. Mather Memorial Hospital,Sun Jun 11 2017 22:19:12 GMT-0400 (Eastern Daylight Time),1497230000000.0,Mon Aug 09 2021 21:47:45 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,kiosk,sso,voice",44294,113506,44512,1,1810,120411,8879,13143,215908
59516787d27cbede1924d757,Community Health Network,Mon Jun 26 2017 15:59:03 GMT-0400 (Eastern Daylight Time),1498510000000.0,Mon Oct 04 2021 13:30:42 GMT-0400 (Eastern Daylight Time),1633370000000.0,"hl7,orchid",1013044,12774544,6464821,0,729348,6162577,41052,4301492,10215248
59555bcdd27cbeae95530829,Johns Hopkins Health System,Thu Jun 29 2017 15:58:05 GMT-0400 (Eastern Daylight Time),1498770000000.0,Mon Oct 04 2021 10:33:31 GMT-0400 (Eastern Daylight Time),1633360000000.0,"hl7,orchid,sso",1373949,12447629,7758604,0,922006,7558909,1970,5949861,20744766
596f34d4d27cbe6ac13c93e2,Covenant Health,Wed Jul 19 2017 06:30:44 GMT-0400 (Eastern Daylight Time),1500460000000.0,Fri Oct 01 2021 15:02:58 GMT-0400 (Eastern Daylight Time),1633110000000.0,"view,voice",502786,1569094,58538,367005,545,56070,75760,168419,1974339
5978d9d4d27cbea259272282,Seattle Childrens Hospital,Wed Jul 26 2017 14:05:08 GMT-0400 (Eastern Daylight Time),1501090000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"implementation,sftp,voice",30666,47114,45401,0,955,105263,6248,12143,47114
59807063d27cbe6df65f2c22,Carilion Clinic,Tue Aug 01 2017 08:13:23 GMT-0400 (Eastern Daylight Time),1501590000000.0,Mon Oct 04 2021 15:49:06 GMT-0400 (Eastern Daylight Time),1633380000000.0,"hl7,orchid,sso",364787,970736,308755,1,0,0,2221,3830,1791339
59893d6974410f2220d54d06,Eskenazi Health,Tue Aug 08 2017 00:26:17 GMT-0400 (Eastern Daylight Time),1502170000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"appointment reminders,hl7,siu,voice",374383,8310709,1690548,0,32827,2946789,1845,308547,8539923
59bc2849ff167259af2f1c8c,Staten Island PPS,Fri Sep 15 2017 15:21:46 GMT-0400 (Eastern Daylight Time),1505500000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"dsrip,pam,voice",87284,145538,107714,0,7798,1559620,2437,0,145754
59c091e3d27cbe326af69d68,CHI Health,Mon Sep 18 2017 23:41:23 GMT-0400 (Eastern Daylight Time),1505790000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid,sso,voice",1028333,10919086,676391,0,2921,223245,24673,52630,11542590
59c4025fd27cbebc83ebcf22,Chattanooga Endoscopy Center,Thu Sep 21 2017 14:18:07 GMT-0400 (Eastern Daylight Time),1506020000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"asc,sftp,voice",24880,27906,22465,0,35,38861,911,1933,27906
59d82188d27cbe7678087bbe,Tri-City Medical Center,Fri Oct 06 2017 20:36:24 GMT-0400 (Eastern Daylight Time),1507340000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid",167522,487420,13522,0,0,0,65,495,571091
59dcd0bcff167278f2dea538,Nascentia Health,Tue Oct 10 2017 09:53:00 GMT-0400 (Eastern Daylight Time),1507640000000.0,Mon Aug 09 2021 21:47:46 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hha,sftp,voice",28833,35386,47086,24470,1375,98374,14323,7919,41612
59ee651bd27cbe65baa14a23,Our Lady of the Lake Regional Medical Center,Mon Oct 23 2017 17:54:35 GMT-0400 (Eastern Daylight Time),1508800000000.0,Mon Aug 09 2021 21:47:47 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid,sso",358662,1501262,198512,0,0,0,6632,2379,1945814
59f8b966d27cbeb0af4a2940,Marketing-Events,Tue Oct 31 2017 13:56:54 GMT-0400 (Eastern Daylight Time),1509470000000.0,Mon Aug 09 2021 21:47:47 GMT-0400 (Eastern Daylight Time),1628560000000.0,marketing,0,0,0,0,0,0,0,0,0
5a0f22d4ff16725c1630d97c,Priority Partners,Fri Nov 17 2017 12:56:36 GMT-0500 (Eastern Standard Time),1510940000000.0,Mon Aug 09 2021 21:47:47 GMT-0400 (Eastern Daylight Time),1628560000000.0,"mco,payor,preventive,voice",212570,840424,563906,54108,62721,2339457,393009,216555,841486
5a3973a7ff167292f70caf2c,Alacare Home Health,Tue Dec 19 2017 15:16:39 GMT-0500 (Eastern Standard Time),1513710000000.0,Mon Aug 09 2021 21:47:47 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hha,pilot,sftp,voice",25436,45510,91063,0,258,183183,33156,0,48824
5a86345bd27cbe355e8d1d51,StomatCare,Thu Feb 15 2018 20:31:07 GMT-0500 (Eastern Standard Time),1518740000000.0,Mon Aug 09 2021 21:47:47 GMT-0400 (Eastern Daylight Time),1628560000000.0,"ambulatory,payor,preventive,voice",192960,614523,342432,0,277,2278421,26384,0,618869
5a942ea8d27cbe7de07adc06,White Horse Village,Mon Feb 26 2018 10:58:32 GMT-0500 (Eastern Standard Time),1519660000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"echo,implementation,sftp,snf,voice",2,2,5,0,0,14,2,0,2
5a944e9fd27cbe7a4c7adc33,Schneck Medical Center,Mon Feb 26 2018 13:14:55 GMT-0500 (Eastern Standard Time),1519670000000.0,Mon Sep 13 2021 10:25:40 GMT-0400 (Eastern Daylight Time),1631540000000.0,"appointment reminders,hl7,voice",111763,819468,521224,0,59057,671293,157034,186331,103549
5a95b4dcd27cbe43dacbf1b0,Luther Manor,Tue Feb 27 2018 14:43:24 GMT-0500 (Eastern Standard Time),1519760000000.0,Tue Sep 07 2021 17:38:05 GMT-0400 (Eastern Daylight Time),1631050000000.0,"pilot,sftp,snf,voice",653,728,3697,0,307,15277,500,162,732
5aa81efd74410fa8504e9aea,Geisinger Health System,Tue Mar 13 2018 14:57:01 GMT-0400 (Eastern Daylight Time),1520970000000.0,Thu Sep 30 2021 15:53:29 GMT-0400 (Eastern Daylight Time),1633030000000.0,"hl7,implementation,orchid,sftp,sso",1330023,21501506,726655,0,0,0,9169,8423,22192775
5acfa72aff16722d8f9117b0,Cedars-Sinai Medical Center,Thu Apr 12 2018 14:36:26 GMT-0400 (Eastern Daylight Time),1523560000000.0,Thu Sep 23 2021 00:38:19 GMT-0400 (Eastern Daylight Time),1632370000000.0,"implementation,pilot,sftp,voice",103715,159746,135094,0,3432,320952,16289,61896,159752
5adfa033ff167296f95e72e7,Medical West,Tue Apr 24 2018 17:22:59 GMT-0400 (Eastern Daylight Time),1524600000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid",138720,670386,26070,0,0,0,6366,732,765491
5ae74f5fd27cbe53d0832236,Cambridge Health Alliance,Mon Apr 30 2018 13:16:15 GMT-0400 (Eastern Daylight Time),1525110000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"appointment reminders,implementation,preventive,sftp,voice",215756,2661119,2198921,20292,100154,3782860,4643,927354,1642673
5af48014ff167217fbe09c60,Reid Health,Thu May 10 2018 13:23:32 GMT-0400 (Eastern Daylight Time),1525970000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid",81337,303748,143958,0,0,0,0,0,381562
5b06f54eff1672b95687c44b,Revival Home Health,Thu May 24 2018 13:24:30 GMT-0400 (Eastern Daylight Time),1527180000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hha,implementation",16295,16579,6460,0,3,7597,233,6522,18824
5b0ef760ff16727e2a621be8,Partners Healthcare,Wed May 30 2018 15:11:28 GMT-0400 (Eastern Daylight Time),1527710000000.0,Mon Aug 09 2021 21:47:48 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid",167167,264477,2714,0,0,0,505,0,331035
5b182aacd27cbe7487a74365,Marshall Health,Wed Jun 06 2018 14:40:44 GMT-0400 (Eastern Daylight Time),1528310000000.0,Wed Sep 29 2021 16:50:46 GMT-0400 (Eastern Daylight Time),1632950000000.0,"appointment reminders,sftp,voice",304464,1863212,1572518,0,25036,2546133,1160707,505903,313853
5b2286ddff1672e6cf391489,Christiana Care Health System,Thu Jun 14 2018 11:16:45 GMT-0400 (Eastern Daylight Time),1528990000000.0,Fri Oct 01 2021 13:56:30 GMT-0400 (Eastern Daylight Time),1633110000000.0,"hl7,implementation,orchid,sso",322085,755678,311867,0,0,40,2420,0,1109351
5b3e1f27ff1672feb3fb80df,RCCH HealthCare Partners,Thu Jul 05 2018 09:37:43 GMT-0400 (Eastern Daylight Time),1530800000000.0,Thu Sep 09 2021 13:51:43 GMT-0400 (Eastern Daylight Time),1631210000000.0,"hl7,implementation,orchid,voice",926301,3131117,365323,0,808,798940,46139,21802,3791318
5b4ca0c7ff16723d0f9a617b,Beebe Healthcare,Mon Jul 16 2018 09:42:31 GMT-0400 (Eastern Daylight Time),1531750000000.0,Tue Aug 17 2021 16:39:05 GMT-0400 (Eastern Daylight Time),1629230000000.0,"sftp,voice",81359,147093,130111,162192,7049,320452,10911,55696,147142
5b4f50dcff16722008feef6e,Westchester Medical Center,Wed Jul 18 2018 10:38:20 GMT-0400 (Eastern Daylight Time),1531920000000.0,Thu Sep 09 2021 15:09:15 GMT-0400 (Eastern Daylight Time),1631210000000.0,"implementation,sftp,voice",105277,143249,105359,0,3731,303988,0,21850,143340
5b60819ad27cbe9e835cc139,Southcoast Health,Tue Jul 31 2018 11:34:50 GMT-0400 (Eastern Daylight Time),1533050000000.0,Tue Sep 07 2021 18:09:32 GMT-0400 (Eastern Daylight Time),1631050000000.0,"hl7,implementation,orchid,sso",306667,1292101,38664,0,0,0,599,0,1480584
5b61c887ff16723570077169,Texas Children's Hospital,Wed Aug 01 2018 10:49:43 GMT-0400 (Eastern Daylight Time),1533130000000.0,Tue Aug 24 2021 13:02:44 GMT-0400 (Eastern Daylight Time),1629820000000.0,"hl7,implementation,orchid",941089,5566957,43482,0,0,0,174,0,5712088
5b6dac0e74410f377770e4df,Hill Physicians Medical Group,Fri Aug 10 2018 11:15:26 GMT-0400 (Eastern Daylight Time),1533910000000.0,Thu Sep 30 2021 14:34:54 GMT-0400 (Eastern Daylight Time),1633030000000.0,"sftp,voice",168101,442527,342066,0,39341,564494,13554,91412,400583
5b71f329ff16722f5cb4edb2,Sutter Independent Physicians,Mon Aug 13 2018 17:07:53 GMT-0400 (Eastern Daylight Time),1534190000000.0,Fri Aug 27 2021 17:28:45 GMT-0400 (Eastern Daylight Time),1630100000000.0,"ambulatory,kiosk",5,5,0,0,0,0,0,0,4
5b7d9f4aff1672dd3ed72c7b,VNA Health Group,Wed Aug 22 2018 13:37:14 GMT-0400 (Eastern Daylight Time),1534960000000.0,Mon Aug 09 2021 21:47:50 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hha,sftp,voice",3739,4336,2955,0,1,5309,348,0,4524
5b7f1ffcd27cbe886d3450bf,Frederick Memorial Hospital,Thu Aug 23 2018 16:58:36 GMT-0400 (Eastern Daylight Time),1535060000000.0,Tue Sep 21 2021 15:35:06 GMT-0400 (Eastern Daylight Time),1632250000000.0,"hl7,orchid,sso",221340,952364,80487,0,0,5,413,0,1059015
5b85617874410f23140f6a8d,Sierra Pacific Orthopedics,Tue Aug 28 2018 10:51:36 GMT-0400 (Eastern Daylight Time),1535470000000.0,Mon Aug 09 2021 21:47:50 GMT-0400 (Eastern Daylight Time),1628560000000.0,"appointment reminders,hl7,implementation",114786,914948,372235,0,14958,678893,16761,186732,876878
60a7ce3ad27cbe55bc4f15c1,One Brooklyn Health,Fri May 21 2021 11:14:02 GMT-0400 (Eastern Daylight Time),1621610000000.0,Fri Aug 13 2021 15:25:41 GMT-0400 (Eastern Daylight Time),1628880000000.0,"hl7,implementation",0,0,0,0,0,0,0,0,0
60a7f7c874410f30730b6d64,Carpenter Health (HL7 Test Provider),Fri May 21 2021 14:11:20 GMT-0400 (Eastern Daylight Time),1621620000000.0,Wed Aug 25 2021 16:33:08 GMT-0400 (Eastern Daylight Time),1629920000000.0,hl7,5,5,0,0,0,0,0,0,5
60e4545974410f2ace2e1f5d,Lauren Test Provider,Tue Jul 06 2021 09:02:17 GMT-0400 (Eastern Daylight Time),1625580000000.0,Mon Aug 09 2021 21:47:55 GMT-0400 (Eastern Daylight Time),1628560000000.0,,0,0,0,0,0,0,0,0,0
60e4576574410f2ace2e226f,Lauren C Test Provider,Tue Jul 06 2021 09:15:17 GMT-0400 (Eastern Daylight Time),1625580000000.0,Mon Aug 09 2021 21:47:55 GMT-0400 (Eastern Daylight Time),1628560000000.0,,0,0,0,0,0,0,0,0,0
60eee987ff1672d66efdeda2,Stony Brook Medicine (Outpatient),Wed Jul 14 2021 09:41:27 GMT-0400 (Eastern Daylight Time),1626270000000.0,Thu Sep 30 2021 16:30:45 GMT-0400 (Eastern Daylight Time),1633030000000.0,"appointment reminders,hl7",113347,242195,53832,681184,53773,46,11,179,265498
61448a58ff1672969f5315c2,West Tennessee Healthcare,Fri Sep 17 2021 08:30:16 GMT-0400 (Eastern Daylight Time),1631880000000.0,Fri Sep 17 2021 09:07:23 GMT-0400 (Eastern Daylight Time),1631880000000.0,hl7,4,4,1,0,0,0,0,0,4
61560dd1d27cbe068d5f443f,Pipeline Health,Thu Sep 30 2021 15:19:45 GMT-0400 (Eastern Daylight Time),1633030000000.0,Thu Sep 30 2021 15:20:05 GMT-0400 (Eastern Daylight Time),1633030000000.0,,0,0,0,0,0,0,0,0,0
54130e4261706f24c3040000,Henry Ford Health System,Fri Sep 12 2014 11:16:18 GMT-0400 (Eastern Daylight Time),1410530000000.0,Wed Sep 22 2021 11:42:14 GMT-0400 (Eastern Daylight Time),1632330000000.0,"hl7,kiosk,orchid,voice",927561,2580856,698356,0,587,228002,36591,10555,3740228
51769d4226a97afcc800001b,Bon Secours Health System,Tue Apr 23 2013 10:40:02 GMT-0400 (Eastern Daylight Time),1366730000000.0,Mon Aug 09 2021 21:47:38 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid",107059,178070,65051,0,0,83898,7609,0,239200
5519b9135241491e373c0200,Shannon Medical Center,Mon Mar 30 2015 16:58:59 GMT-0400 (Eastern Daylight Time),1427750000000.0,Fri Oct 01 2021 17:35:12 GMT-0400 (Eastern Daylight Time),1633120000000.0,"hl7,orchid,voice",215239,4641980,220200,0,662,350125,24138,46257,4782392
55faceb85241492088930800,Norton Healthcare,Thu Sep 17 2015 10:31:20 GMT-0400 (Eastern Daylight Time),1442500000000.0,Mon Sep 27 2021 15:44:01 GMT-0400 (Eastern Daylight Time),1632770000000.0,"hl7,orchid,voice",804024,5028731,1081736,1,5311,369029,37251,74414,5817104
558bfd3b5241490e05410800,Kaleida Health,Thu Jun 25 2015 09:08:11 GMT-0400 (Eastern Daylight Time),1435240000000.0,Mon Aug 09 2021 21:47:39 GMT-0400 (Eastern Daylight Time),1628560000000.0,"echo,hl7,orchid,sso,view,voice",464811,1110548,98831,1,13,13015,9090,1532,1488025
5522cb8d5241496bfe2e0400,Kingsbrook Jewish Medical Center,Mon Apr 06 2015 14:08:13 GMT-0400 (Eastern Daylight Time),1428340000000.0,Mon Aug 09 2021 21:47:39 GMT-0400 (Eastern Daylight Time),1628560000000.0,echo,92793,257977,1333,0,2,3976,4,0,287039
51ae764dacc0dbd4a700000d,SCL - Lutheran Medical Center,Tue Jun 04 2013 19:20:45 GMT-0400 (Eastern Daylight Time),1370390000000.0,Mon Aug 09 2021 21:47:39 GMT-0400 (Eastern Daylight Time),1628560000000.0,"echo,hl7,orchid,voice",221067,635287,402891,2,13,854061,26654,0,976962
5175a6271b85b061b300008c,Prime Healthcare,Mon Apr 22 2013 17:05:43 GMT-0400 (Eastern Daylight Time),1366660000000.0,Mon Aug 09 2021 21:47:39 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid,voice",3769748,12651509,623943,3,2484,319002,32035,53237,15899385
557f57815241496e57820200,Rush University Medical Center,Mon Jun 15 2015 18:53:53 GMT-0400 (Eastern Daylight Time),1434410000000.0,Wed Aug 18 2021 12:00:22 GMT-0400 (Eastern Daylight Time),1629300000000.0,"hl7,orchid",362738,635008,443794,0,566,783566,26573,49554,935690
516e91ab26a97a325d000001,Bronx Lebanon Hospital Center,Wed Apr 17 2013 08:12:27 GMT-0400 (Eastern Daylight Time),1366200000000.0,Wed Sep 29 2021 13:29:58 GMT-0400 (Eastern Daylight Time),1632940000000.0,"hl7,orchid,voice",550393,5982613,1425552,0,32211,4694117,71239,161492,6286408
56e6d232acc0db51e30001f4,Premier Home Health Care,Mon Mar 14 2016 11:01:06 GMT-0400 (Eastern Daylight Time),1457970000000.0,Mon Aug 09 2021 21:47:40 GMT-0400 (Eastern Daylight Time),1628560000000.0,voice,4,4,12,0,0,31,3,0,4
56f00372acc0db20db00025b,Akron Children's Hospital,Mon Mar 21 2016 10:21:38 GMT-0400 (Eastern Daylight Time),1458570000000.0,Mon Aug 09 2021 21:47:40 GMT-0400 (Eastern Daylight Time),1628560000000.0,"hl7,orchid,sso",236312,658226,20035,0,0,0,632,534,765117
572711b64004120d850001bc,NYC Health and Hospitals Corporation,Mon May 02 2016 04:37:10 GMT-0400 (Eastern Daylight Time),1462180000000.0,Mon Aug 09 2021 21:47:40 GMT-0400 (Eastern Daylight Time),1628560000000.0,"dsrip,pam,voice",688900,1392833,1181512,32070,2112,9348341,18729,33158,1406498
5730ee00acc0db0fee00012f,Northwell Health,Mon May 09 2016 16:07:28 GMT-0400 (Eastern Daylight Time),1462820000000.0,Mon Oct 04 2021 16:25:18 GMT-0400 (Eastern Daylight Time),1633380000000.0,"hl7,orchid,sso",1409146,3832811,1103840,0,0,0,10848,13462,5732961
574f072dacc0db06c8000046,Providigm,Wed Jun 01 2016 12:02:53 GMT-0400 (Eastern Daylight Time),1464800000000.0,Mon Aug 09 2021 21:47:40 GMT-0400 (Eastern Daylight Time),1628560000000.0,implementation,0,0,0,0,0,0,0,0,0
575eb55facc0db0d0d4421f7,Twin Lakes Regional Medical Center,Mon Jun 13 2016 09:30:07 GMT-0400 (Eastern Daylight Time),1465820000000.0,Fri Aug 13 2021 10:31:28 GMT-0400 (Eastern Daylight Time),1628870000000.0,voice,31487,89035,83000,0,1964,283732,3915,12263,89066
5769bbc2677aff73f2589d54,University of Missouri Health Care,Tue Jun 21 2016 18:12:18 GMT-0400 (Eastern Daylight Time),1466550000000.0,Thu Sep 23 2021 15:24:40 GMT-0400 (Eastern Daylight Time),1632430000000.0,"echo,hl7,orchid,sso",418497,2299908,80137,4,0,173,2217,2768,2721842
5785446a677aff398bd74cf6,University of Alabama Birmingham,Tue Jul 12 2016 15:26:34 GMT-0400 (Eastern Daylight Time),1468350000000.0,Tue Sep 14 2021 11:57:10 GMT-0400 (Eastern Daylight Time),1631640000000.0,"echo,hl7,orchid,sso",839523,13200460,364816,7,3167,12974,3276,6941,14584284
57882c6b4004122fb14f4094,Sturdy Memorial Hospital,Thu Jul 14 2016 20:20:59 GMT-0400 (Eastern Daylight Time),1468540000000.0,Wed Sep 15 2021 15:49:31 GMT-0400 (Eastern Daylight Time),1631740000000.0,voice,80309,161323,147226,0,3878,435102,6529,20597,161326
57a25b4f4004126a83ce3a34,Manhattan Endoscopy Center,Wed Aug 03 2016 16:59:59 GMT-0400 (Eastern Daylight Time),1470260000000.0,Mon Aug 09 2021 21:47:41 GMT-0400 (Eastern Daylight Time),1628560000000.0,"asc,voice",43733,57351,100341,1,1537,223934,24059,4384,57579
57a48b46677aff47c8c8c34e,Cedar Community,Fri Aug 05 2016 08:49:10 GMT-0400 (Eastern Daylight Time),1470400000000.0,Mon Aug 09 2021 21:47:41 GMT-0400 (Eastern Daylight Time),1628560000000.0,"snf,voice",2033,2871,11524,0,408,27605,1430,247,3037
57b22f2c4004121b3550dc06,Princeton Community Hospital,Mon Aug 15 2016 17:07:56 GMT-0400 (Eastern Daylight Time),1471300000000.0,Mon Aug 09 2021 21:47:41 GMT-0400 (Eastern Daylight Time),1628560000000.0,voice,19223,29568,22650,0,1281,56440,2080,10093,29691
57b3270c677aff0b90d10dab,Rome Memorial Hospital,Tue Aug 16 2016 10:45:32 GMT-0400 (Eastern Daylight Time),1471360000000.0,Fri Oct 01 2021 14:45:44 GMT-0400 (Eastern Daylight Time),1633110000000.0,voice,15834,26365,13838,0,112,33557,1894,1478,26354
57b70286acc0db7118dac820,Grays Harbor Community Hospital,Fri Aug 19 2016 08:58:46 GMT-0400 (Eastern Daylight Time),1471610000000.0,Mon Aug 09 2021 21:47:41 GMT-0400 (Eastern Daylight Time),1628560000000.0,"echo,hl7,voice",75324,613810,13584,0,118,32475,1848,2125,664660
